"agg_qty","l_id","l_chain","l_category","l_company","l_brand","agg_amt","freq"
"1","86252","205","1506","1080276383","17674","1.99","1"
"1","86252","205","5567","104113040","84481","3.9900000000000002","1"
"1","86252","205","7324","104116343","5845","2.79","1"
"12","73327813","15","5552","102113020","10786","69.909999999999997","12"
"1","71806613","15","1836","102113020","15704","3.9900000000000002","1"
"1","71881849","18","6315","102113020","10786","2.9900000000000002","1"
"1","71976236","15","4405","107729878","12309","5.9900000000000002","1"
"2","71976236","15","405","1060069969","55864","4.4800000000000004","2"
"1","71976236","15","7901","10912898","44450","9.9499999999999993","1"
"1","72251692","15","9901","107989373","12908","1.99","1"
"2","72473953","18","502","101600010","17635","-3.0099999999999998","2"
"2","72473953","18","2904","101530010","13610","2","2"
"10","86252","205","5610","104130343","38922","26.359999999999999","6"
"19","86252","205","4220","104130343","38922","35.810000000000002","14"
"1","72495512","17","2629","104200040","5016","3.4900000000000002","1"
"1","72587201","15","5907","102900020","2012","0.5","1"
"3","72600846","15","6901","107940070","1141","10.970000000000001","3"
"2","72600846","15","3304","102840020","6777","2","2"
"2","72670685","17","907","107167373","17480","6.2800000000000002","2"
"1","72670685","17","6904","1030813737","16360","4.1900000000000004","1"
"9","72878052","15","2630","103600030","9787","19.009999999999998","4"
"1","86246","205","5613","107403070","16922","8.7899999999999991","1"
"1","72943196","4","5823","107597171","15878","5.9900000000000002","1"
"2","72965766","15","9632","107675070","3550","60","2"
"2","71806613","15","5824","107778272","9260","5.4800000000000004","2"
"1","71881849","18","3101","102240020","12114","3.6899999999999999","1"
"4","71933039","4","805","102484222","2542","23.060000000000002","3"
"2","73121994","4","3303","102840020","10241","7.7800000000000002","2"
"1","86246","205","3405","103700030","13012","6.4900000000000002","1"
"1","73238650","17","3301","102840020","16680","3.9900000000000002","1"
"4","73269543","20","3706","104119646","14582","7.8599999999999994","2"
"1","73325479","95","5704","102113020","10786","2.6899999999999999","1"
"1","86252","205","814","107287878","8228","2.79","1"
"1","86252","205","3506","105170050","6335","4.9900000000000002","1"
"1","73507112","88","7112","1073530373","16214","3.29","1"
