"id","chain","category","company","brand","l_offer","market","repeattrips","repeater","offerdate","quantity","offervalue","agg_qty","agg_amt","freq"
"2674666362","510","1703","104460040","7668","1200579","96","0","f","3/30/2013 0:00","1","1.5","10","36.700000000000003","1"
"2676120947","96","3203","106414464","13474","1197502","27","0","f","3/28/2013 0:00","1","0.75","19","55.82","1"
"2677744887","96","3203","106414464","13474","1197502","27","0","f","4/2/2013 0:00","1","0.75","1","3.4900000000000002","1"
"2680381608","214","5558","107120272","5072","1198273","8","0","f","3/25/2013 0:00","1","1.5","3","5.3700000000000001","1"
"2682614073","21","4401","105100050","13791","1199256","10","0","f","3/16/2013 0:00","1","2","6","15.84","1"
"2682802327","214","2119","108079383","6926","1208329","8","5","t","4/25/2013 0:00","1","1","3","8.9700000000000006","6"
"2682294620","377","9909","1089520383","28840","1203052","9","0","f","4/12/2013 0:00","1","1","4","2.9900000000000002","1"
"2619377987","46","2202","104460040","3718","1208251","15","0","f","4/24/2013 0:00","1","2","1","2.9900000000000002","1"
"2621995588","70","9909","107127979","6732","1194044","34","1","t","3/2/2013 0:00","1","1","3","7.9800000000000004","2"
"2625101096","21","5616","104610040","15889","1204576","10","0","f","4/22/2013 0:00","1","1","10","104.77","1"
"2626784417","98","2119","108079383","6926","1208329","8","12","t","4/23/2013 0:00","1","1","2","7.3600000000000003","13"
"2629890586","360","2202","104460040","3718","1208251","37","0","f","4/28/2013 0:00","1","2","10","120.59999999999999","1"
"2632294648","98","3203","106414464","13474","1197502","8","0","f","3/25/2013 0:00","1","0.75","2","2","1"
"2634579003","101","3203","106414464","13474","1197502","20","0","f","3/29/2013 0:00","1","0.75","11","19.07","1"
"2636752597","360","3203","106414464","13474","1197502","37","0","f","4/3/2013 0:00","1","0.75","5","12.44","1"
"2639727448","42","3203","106414464","13474","1197502","20","0","f","3/29/2013 0:00","1","0.75","1","2","1"
"2640831160","4","3203","106414464","13474","1197502","1","0","f","3/25/2013 0:00","1","0.75","6","22.940000000000001","1"
"2642535274","285","5558","107120272","5072","1198271","33","0","f","3/27/2013 0:00","1","1.5","2","7.9800000000000004","1"
"2643908625","24","9909","1089520383","28840","1203052","9","0","f","4/11/2013 0:00","1","1","27","107.73","1"
"2646645619","40","2202","104460040","3718","1208251","23","2","t","4/29/2013 0:00","1","2","4","27.859999999999999","3"
"2647569918","360","6202","1087744888","64486","1208501","37","5","t","4/26/2013 0:00","1","1.5","1","0.68999999999999995","6"
"2650013766","104","3203","106414464","13474","1197502","2","0","f","3/28/2013 0:00","1","0.75","10","46.899999999999999","1"
"2651617038","96","6202","1087744888","64486","1208503","27","0","f","4/30/2013 0:00","1","1.5","23","162.77000000000001","1"
"2654166034","40","1726","104460040","7668","1200582","23","0","f","4/8/2013 0:00","1","1.25","1","2.3900000000000001","1"
"2655189232","507","2202","104460040","3718","1208251","96","1","t","4/29/2013 0:00","1","2","4","11.960000000000001","2"
"2656601860","40","3203","106414464","13474","1197502","23","0","f","3/27/2013 0:00","1","0.75","15","42.100000000000001","1"
"2657464613","15","3203","106414464","13474","1197502","9","2","t","3/29/2013 0:00","1","0.75","2","23.98","3"
"2659583538","64","2202","104460040","3718","1208252","21","1","t","4/24/2013 0:00","1","3","1","2.29","2"
"2661067917","71","9909","107127979","6732","1194044","35","1","t","3/3/2013 0:00","1","1","3","-2","2"
"2663226161","285","3203","106414464","13474","1197502","33","0","f","4/17/2013 0:00","1","0.75","1","9.4900000000000002","1"
"2664563581","377","9909","1089520383","28840","1203052","9","0","f","4/6/2013 0:00","1","1","6","12","1"
"2667322833","21","2202","104460040","3718","1208251","10","1","t","4/24/2013 0:00","1","2","3","8.1699999999999999","2"
"2669427262","285","5558","107120272","5072","1198275","33","0","f","3/27/2013 0:00","1","1.5","3","10.210000000000001","1"
"2672033094","508","3509","103320030","875","1200988","96","0","f","3/28/2013 0:00","1","2","1","2.29","1"
"2673666173","12","2119","108079383","6926","1208329","7","1","t","4/22/2013 0:00","1","1","2","4.5800000000000001","2"
"2675915067","40","3203","106414464","13474","1197502","23","0","f","3/26/2013 0:00","1","0.75","3","7.4800000000000004","1"
"2677587465","64","9909","107127979","6732","1194044","21","0","f","3/2/2013 0:00","1","1","3","10.77","1"
"2680140334","21","2119","108079383","6926","1208329","10","0","f","4/28/2013 0:00","1","1","2","3.2599999999999998","1"
"2620536230","21","4401","105100050","13791","1199256","10","1","t","3/26/2013 0:00","1","2","2","9.9800000000000004","2"
"2622249258","46","3203","106414464","13474","1197502","15","1","t","3/25/2013 0:00","1","0.75","2","25.489999999999998","2"
"2625361624","46","5616","104610040","15889","1204576","15","0","f","4/4/2013 0:00","1","1","1","4.9900000000000002","1"
"2627271533","18","3203","106414464","13474","1197502","11","0","f","3/28/2013 0:00","1","0.75","27","81.530000000000001","1"
"2630941195","21","1703","104460040","7668","1200579","10","0","f","3/30/2013 0:00","1","1.5","17","51.189999999999998","1"
"2632937731","285","5558","107120272","5072","1198274","33","0","f","3/25/2013 0:00","1","1.5","3","4.0700000000000003","1"
"2635926178","21","2202","104460040","3718","1208251","10","1","t","4/27/2013 0:00","1","2","2","13.98","2"
"2638540084","508","3203","106414464","13474","1197502","96","0","f","3/29/2013 0:00","1","0.75","3","2.6699999999999999","1"
"2639925106","285","2202","104460040","3718","1208251","33","0","f","4/26/2013 0:00","1","2","24","64.530000000000001","1"
"2641356372","109","3203","106414464","13474","1197502","1","0","f","4/17/2013 0:00","1","0.75","5","18.059999999999999","1"
"2642986233","21","6202","1087744888","64486","1208503","10","0","f","4/24/2013 0:00","1","1.5","1","1.5","1"
"2645489120","96","2119","108079383","6926","1208329","27","15","t","4/25/2013 0:00","1","1","1","4.9900000000000002","16"
"2646713115","240","5619","107717272","102504","1204822","12","0","f","4/2/2013 0:00","1","1.5","1","3.9900000000000002","1"
"2648237321","42","3203","106414464","13474","1197502","20","0","f","4/4/2013 0:00","1","0.75","3","8.0700000000000003","1"
"2650323114","46","2119","108079383","6926","1208329","15","0","f","4/28/2013 0:00","1","1","7","17.199999999999999","1"
"2652347367","377","9909","1089520383","28840","1203052","9","0","f","4/8/2013 0:00","1","1","18","36.170000000000002","1"
"2654198381","240","6202","1087744888","64486","1208501","12","0","f","4/24/2013 0:00","1","1.5","8","33.32","1"
"2655422453","101","2202","104460040","3718","1208251","20","0","f","4/27/2013 0:00","1","2","1","3.79","1"
"2656699450","21","4401","105100050","13791","1199256","10","0","f","3/15/2013 0:00","1","2","2","6","1"
"2658478744","285","3203","106414464","13474","1197502","33","0","f","3/26/2013 0:00","1","0.75","2","10.48","1"
"2660119289","42","5616","104610040","15889","1204576","20","0","f","4/6/2013 0:00","1","1","2","4.9800000000000004","1"
"2661579550","42","3203","106414464","13474","1197502","20","0","f","4/22/2013 0:00","1","0.75","3","27.48","1"
"2663666770","21","6202","1087744888","64486","1208501","10","0","f","4/28/2013 0:00","1","1.5","11","42.109999999999999","1"
"2665845374","21","4401","105100050","13791","1199256","10","0","f","3/15/2013 0:00","1","2","7","19.550000000000001","1"
"2667665598","165","5616","104610040","15889","1204576","21","0","f","4/7/2013 0:00","1","1","22","90.980000000000004","1"
"2670246342","507","2202","104460040","3718","1208252","96","0","f","4/27/2013 0:00","1","3","5","17.370000000000001","1"
"2672304059","133","3203","106414464","13474","1197502","43","1","t","3/25/2013 0:00","1","0.75","4","35.159999999999997","2"
"2674308073","285","5616","104610040","15889","1204576","33","0","f","4/4/2013 0:00","1","1","5","29.850000000000001","1"
"2676089849","191","1726","104460040","7668","1200581","39","0","f","4/1/2013 0:00","1","1.25","1","1.99","1"
"2677743732","96","3203","106414464","13474","1197502","27","0","f","3/30/2013 0:00","1","0.75","2","2.7799999999999998","1"
"2680306195","2","3203","106414464","13474","1197502","1","0","f","4/17/2013 0:00","1","0.75","3","8.7899999999999991","1"
"2682754762","431","2202","104460040","3718","1208251","35","0","f","4/24/2013 0:00","1","2","12","36.810000000000002","1"
"2620652198","68","2119","108079383","6926","1208329","4","10","t","4/22/2013 0:00","1","1","8","39.530000000000001","11"
"2622843012","24","9909","1089520383","28840","1203052","9","0","f","4/1/2013 0:00","1","1","3","9.6699999999999999","1"
"2625465767","360","4401","105100050","13791","1199256","37","0","f","3/15/2013 0:00","1","2","2","11.98","1"
"2627893674","42","2202","104460040","3718","1208251","20","2","t","4/24/2013 0:00","1","2","1","5.9900000000000002","3"
"2631062076","165","3203","106414464","13474","1197502","21","0","f","3/26/2013 0:00","1","0.75","3","9.4800000000000004","1"
"2633353637","21","6202","1087744888","64486","1208501","10","2","t","4/26/2013 0:00","1","1.5","10","41.100000000000001","3"
"2635932492","21","5558","107120272","5072","1198275","10","0","f","3/26/2013 0:00","1","1.5","1","1.79","1"
"2638895428","510","1726","104460040","7668","1200581","96","0","f","4/13/2013 0:00","1","1.25","5","14.65","1"
"2640028038","377","9909","1089520383","28840","1203052","9","0","f","4/7/2013 0:00","1","1","1","4.5899999999999999","1"
"2641733077","21","6202","1087744888","64486","1208501","10","1","t","4/24/2013 0:00","1","1.5","32","87.099999999999994","2"
"2643046961","69","9909","107127979","6732","1194044","22","0","f","3/2/2013 0:00","1","1","33","75.819999999999993","1"
"2645586167","46","3203","106414464","13474","1197502","15","0","f","3/26/2013 0:00","1","0.75","5","26.75","1"
"2646777426","101","3203","106414464","13474","1197502","20","0","f","3/26/2013 0:00","1","0.75","52","199.59","1"
"2648694437","285","2119","108079383","6926","1208329","33","0","f","4/22/2013 0:00","1","1","3","7.7800000000000002","1"
"2650746097","42","2202","104460040","3718","1208252","20","1","t","4/26/2013 0:00","1","3","3","17.989999999999998","2"
"2652690190","101","2202","104460040","3718","1208251","20","3","t","4/27/2013 0:00","1","2","3","10.970000000000001","4"
"2654315856","89","2119","108079383","6926","1208329","16","12","t","4/25/2013 0:00","1","1","4","9.5600000000000005","13"
"2655518043","89","2202","104460040","3718","1208252","16","0","f","4/26/2013 0:00","1","3","1","1","1"
"2656701932","21","3203","106414464","13474","1197502","10","0","f","3/25/2013 0:00","1","0.75","1","4.8899999999999997","1"
"2658481831","285","5558","107120272","5072","1198271","33","1","t","3/25/2013 0:00","1","1.5","2","6.9800000000000004","2"
"2660121385","42","2119","108079383","6926","1208329","20","10","t","4/26/2013 0:00","1","1","13","34.369999999999997","11"
"2661740991","285","5616","104610040","15889","1204576","33","0","f","4/5/2013 0:00","1","1","1","2.9900000000000002","1"
"2620535400","21","1703","104460040","7668","1200579","10","0","f","4/2/2013 0:00","1","1.5","1","6.6500000000000004","1"
"2622194207","46","5616","104610040","15889","1204576","15","0","f","4/8/2013 0:00","1","1","2","13.380000000000001","1"
"2625344386","214","2202","104460040","3718","1208251","8","0","f","4/24/2013 0:00","1","2","2","6","1"
"2627162661","46","5558","107120272","5072","1198272","15","0","f","3/26/2013 0:00","1","1.5","9","58.799999999999997","1"
"2630941148","21","2202","104460040","3718","1208251","10","0","f","4/29/2013 0:00","1","2","49","121.61","1"
"2632936433","285","3203","106414464","13474","1197502","33","0","f","3/27/2013 0:00","1","0.75","1","1.5900000000000001","1"
"2635508824","507","4401","105100050","13791","1199256","96","0","f","3/16/2013 0:00","1","2","1","3.3900000000000001","1"
"2638167105","507","1703","104460040","7668","1200579","96","0","f","4/8/2013 0:00","1","1.5","5","54.149999999999999","1"
"2639924653","285","3203","106414464","13474","1197502","33","0","f","3/30/2013 0:00","1","0.75","3","11.369999999999999","1"
"2641344196","109","3203","106414464","13474","1197502","1","0","f","3/25/2013 0:00","1","0.75","2","5.4400000000000004","1"
"2642985824","21","2119","108079383","6926","1208329","10","1","t","4/22/2013 0:00","1","1","1","2.5","2"
"2645488410","96","5558","107120272","5072","1198275","27","0","f","3/25/2013 0:00","1","1.5","29","69.400000000000006","1"
"2646708468","21","6202","1087744888","64486","1208501","10","2","t","4/27/2013 0:00","1","1.5","29","34.810000000000002","3"
"2648236413","42","3203","106414464","13474","1197502","20","0","f","3/30/2013 0:00","1","0.75","18","77.319999999999993","1"
"2650284658","46","5616","104610040","15889","1204576","15","5","t","4/6/2013 0:00","1","1","2","7.5800000000000001","6"
"2652232254","108","3203","106414464","13474","1197502","10","1","t","4/1/2013 0:00","1","0.75","13","44.869999999999997","2"
"2654193635","21","4401","105100050","13791","1199258","10","0","f","3/14/2013 0:00","1","2","4","12.359999999999999","1"
"2655396622","21","4401","105100050","13791","1199258","10","1","t","3/14/2013 0:00","1","2","2","6.9800000000000004","2"
"2656695448","21","6202","1087744888","64486","1208503","10","0","f","4/26/2013 0:00","1","1.5","2","13.98","1"
"2658478158","285","2202","104460040","3718","1208252","33","0","f","4/26/2013 0:00","1","3","1","4.29","1"
"2659855382","360","3203","106414464","13474","1197502","37","0","f","4/1/2013 0:00","1","0.75","4","22.5","1"
"2661298221","360","6202","1087744888","64486","1208503","37","1","t","4/29/2013 0:00","1","1.5","2","3.5800000000000001","2"
"2663665763","21","3203","106414464","13474","1197502","10","0","f","3/26/2013 0:00","1","0.75","2","6.29","1"
"2665844020","21","3203","106414464","13474","1197502","10","0","f","4/6/2013 0:00","1","0.75","11","20.91","1"
"2667660773","165","2202","104460040","3718","1208251","21","1","t","4/29/2013 0:00","1","2","1","5.3899999999999997","2"
"2669770862","24","9909","1089520383","28840","1203052","9","0","f","4/18/2013 0:00","1","1","1","1.5900000000000001","1"
"2672202163","77","2119","108079383","6926","1208329","37","1","t","4/25/2013 0:00","1","1","1","1.8899999999999999","2"
"2674146170","42","2119","108079383","6926","1208329","20","0","f","4/27/2013 0:00","1","1","14","48.590000000000003","1"
"2676062216","12","5616","104610040","15889","1204576","7","0","f","4/20/2013 0:00","1","1","6","34.719999999999999","1"
"2677742957","96","3203","106414464","13474","1197502","27","1","t","3/27/2013 0:00","1","0.75","28","627.22000000000003","2"
"2680303290","211","2202","104460040","3718","1208251","24","1","t","4/25/2013 0:00","1","2","8","22.280000000000001","2"
"2620785007","214","3203","106414464","13474","1197502","8","0","f","4/6/2013 0:00","1","0.75","2","4.5800000000000001","1"
"2623802030","77","2119","108079383","6926","1208329","37","0","f","4/27/2013 0:00","1","1","1","1.5","1"
"2626463120","85","2202","104460040","3718","1208251","22","0","f","4/29/2013 0:00","1","2","1","1.5","1"
"2628579132","24","9909","1089520383","28840","1203052","9","0","f","4/14/2013 0:00","1","1","1","3.1000000000000001","1"
"2631154774","214","2119","108079383","6926","1208329","8","2","t","4/22/2013 0:00","1","1","44","129.97","3"
"2633497144","126","3203","106414464","13474","1197502","18","0","f","4/24/2013 0:00","1","0.75","7","21.440000000000001","1"
"2636074487","64","9909","107127979","6732","1194044","21","0","f","3/12/2013 0:00","1","1","11","116.89","1"
"2639073662","240","4401","105100050","13791","1199258","12","0","f","3/17/2013 0:00","1","2","1","2.5899999999999999","1"
"2640253849","508","3203","106414464","13474","1197502","96","0","f","3/26/2013 0:00","1","0.75","2","4.9800000000000004","1"
"2641860390","126","2202","104460040","3718","1208251","18","0","f","4/24/2013 0:00","1","2","1","3.4900000000000002","1"
"2643125309","63","3203","106414464","13474","1197502","14","0","f","4/24/2013 0:00","1","0.75","1","10.9","1"
"2645945194","42","3203","106414464","13474","1197502","20","1","t","3/26/2013 0:00","1","0.75","1","5","2"
"2647019840","126","1703","104460040","7668","1200578","18","0","f","4/1/2013 0:00","1","1.5","3","11.32","1"
"2648698125","285","3203","106414464","13474","1197502","33","0","f","3/29/2013 0:00","1","0.75","4","16.16","1"
"2650940407","285","2119","108079383","6926","1208329","33","0","f","4/22/2013 0:00","1","1","4","19.27","1"
"2652837502","96","5558","107120272","5072","1198274","27","0","f","3/27/2013 0:00","1","1.5","4","21.960000000000001","1"
"2654434274","46","3203","106414464","13474","1197502","15","0","f","3/27/2013 0:00","1","0.75","11","14.210000000000001","1"
"2655592426","214","1703","104460040","7668","1200579","8","0","f","4/1/2013 0:00","1","1.5","8","14.529999999999999","1"
"2656965588","165","2202","104460040","3718","1208251","21","0","f","4/24/2013 0:00","1","2","38","77.390000000000001","1"
"2658612024","109","3203","106414464","13474","1197502","1","0","f","3/30/2013 0:00","1","0.75","7","7","1"
"2660493051","507","1703","104460040","7668","1200578","96","0","f","4/10/2013 0:00","1","1.5","1","9.9900000000000002","1"
"2662431616","40","3203","106414464","13474","1197502","23","0","f","3/27/2013 0:00","1","0.75","23","126.77","1"
"2663786386","26","3203","106414464","13474","1197502","16","0","f","3/29/2013 0:00","1","0.75","2","3.98","1"
"2666725935","285","3203","106414464","13474","1197502","33","0","f","4/6/2013 0:00","1","0.75","21","79.590000000000003","1"
"2667853813","96","5616","104610040","15889","1204576","27","2","t","4/7/2013 0:00","1","1","26","49.359999999999999","3"
"2670826127","101","5619","107717272","102504","1204821","20","0","f","4/17/2013 0:00","1","1.5","3","15.470000000000001","1"
"2672542134","360","6202","1087744888","64486","1208501","37","0","f","4/29/2013 0:00","1","1.5","1","1.99","1"
"2674863339","89","3203","106414464","13474","1197502","16","2","t","4/4/2013 0:00","1","0.75","3","21.27","3"
"2676722175","285","3203","106414464","13474","1197502","33","0","f","3/30/2013 0:00","1","0.75","2","4.8700000000000001","1"
"2678702464","42","4401","105100050","13791","1199258","20","0","f","3/15/2013 0:00","1","2","3","16.469999999999999","1"
"2681179816","507","1726","104460040","7668","1200582","96","5","t","4/2/2013 0:00","1","1.25","1","5.29","6"
"2683368733","285","3203","106414464","13474","1197502","33","0","f","4/9/2013 0:00","1","0.75","1","3.6899999999999999","1"
"2620924590","4","3203","106414464","13474","1197502","1","0","f","3/30/2013 0:00","1","0.75","1","1.79","1"
"2623907298","98","2119","108079383","6926","1208329","8","0","f","4/23/2013 0:00","1","1","4","13.98","1"
"2626480182","21","2202","104460040","3718","1208251","10","0","f","4/27/2013 0:00","1","2","6","95.640000000000001","1"
"2629491191","21","2119","108079383","6926","1208329","10","1","t","4/23/2013 0:00","1","1","3","10.970000000000001","2"
"2631254269","17","2202","104460040","3718","1208251","4","0","f","4/28/2013 0:00","1","2","12","5.9500000000000002","1"
"2633536670","96","5619","107717272","102504","1204822","27","0","f","4/4/2013 0:00","1","1.5","7","10.470000000000001","1"
"2636225670","211","1726","104460040","7668","1200581","24","0","f","4/2/2013 0:00","1","1.25","1","-0.5","1"
"2639159518","70","9909","107127979","6732","1194044","34","1","t","3/30/2013 0:00","1","1","12","21.48","2"
"2640507233","100","2202","104460040","3718","1208251","10","0","f","4/29/2013 0:00","1","2","2","7.9800000000000004","1"
"2641913039","96","6202","1087744888","64486","1208501","27","0","f","4/25/2013 0:00","1","1.5","8","6.1399999999999997","1"
"2643168721","96","5616","104610040","15889","1204576","27","0","f","4/5/2013 0:00","1","1","4","6.2000000000000002","1"
"2646120834","285","2119","108079383","6926","1208329","33","0","f","4/26/2013 0:00","1","1","1","3.79","1"
"2647089784","191","3203","106414464","13474","1197502","39","2","t","3/28/2013 0:00","1","0.75","3","12.48","3"
"2648700187","285","5558","107120272","5072","1198274","33","0","f","3/27/2013 0:00","1","1.5","4","9.9600000000000009","1"
"2651324395","510","1703","104460040","7668","1200579","96","0","f","4/9/2013 0:00","1","1.5","1","1.8899999999999999","1"
"2653275038","42","2202","104460040","3718","1208251","20","1","t","4/23/2013 0:00","1","2","13","62.189999999999998","2"
"2654507323","15","2202","104460040","3718","1208251","9","0","f","4/26/2013 0:00","1","2","1","2.29","1"
"2655735005","360","5558","107120272","5072","1198273","37","0","f","3/26/2013 0:00","1","1.5","3","6.8700000000000001","1"
"2656986879","63","3203","106414464","13474","1197502","14","1","t","3/25/2013 0:00","1","0.75","2","2","2"
"2658954076","508","3203","106414464","13474","1197502","96","0","f","3/27/2013 0:00","1","0.75","2","28.940000000000001","1"
"2660936441","16","2119","108079383","6926","1208329","10","0","f","4/22/2013 0:00","1","1","3","3","1"
"2662454523","21","5558","107120272","5072","1198273","10","0","f","3/26/2013 0:00","1","1.5","3","11.470000000000001","1"
"2663670361","21","4401","105100050","13791","1199258","10","0","f","3/16/2013 0:00","1","2","1","3.4900000000000002","1"
"2665990449","89","1726","104460040","7668","1200581","16","0","f","4/6/2013 0:00","1","1.25","5","10.94","1"
"2667768259","140","2202","104460040","3718","1208251","45","0","f","4/24/2013 0:00","1","2","2","8.4900000000000002","1"
"2670751112","40","3203","106414464","13474","1197502","23","0","f","3/29/2013 0:00","1","0.75","1","3.9900000000000002","1"
"2672321309","126","3203","106414464","13474","1197502","18","0","f","3/27/2013 0:00","1","0.75","1","2.4900000000000002","1"
"2674704729","40","3203","106414464","13474","1197502","23","0","f","3/25/2013 0:00","1","0.75","1","2.9900000000000002","1"
"2676123554","96","4401","105100050","13791","1199258","27","0","f","3/18/2013 0:00","1","2","1","2.5899999999999999","1"
"2677746574","96","6202","1087744888","64486","1208503","27","1","t","4/24/2013 0:00","1","1.5","1","2.4900000000000002","2"
"2680440508","46","5616","104610040","15889","1204576","15","0","f","4/23/2013 0:00","1","1","2","2.7799999999999998","1"
"2621203399","42","5619","107717272","102504","1204821","20","0","f","4/20/2013 0:00","1","1.5","12","20.68","1"
"2623920828","211","2119","108079383","6926","1208329","24","2","t","4/27/2013 0:00","1","1","2","10.779999999999999","3"
"2626486924","240","6202","1087744888","64486","1208501","12","0","f","4/29/2013 0:00","1","1.5","3","10.59","1"
"2629493050","21","4401","105100050","13791","1199256","10","0","f","3/13/2013 0:00","1","2","1","2.9900000000000002","1"
"2631745901","285","2119","108079383","6926","1208329","33","0","f","4/28/2013 0:00","1","1","1","5.9900000000000002","1"
"2633695599","360","6202","1087744888","64486","1208501","37","3","t","4/25/2013 0:00","1","1.5","1","1.3899999999999999","4"
"2636245389","211","2202","104460040","3718","1208251","24","0","f","4/27/2013 0:00","1","2","1","6.9900000000000002","1"
"2639208953","26","2119","108079383","6926","1208329","16","0","f","4/22/2013 0:00","1","1","3","8.9700000000000006","1"
"2640569891","68","4401","105100050","13791","1199258","4","0","f","3/13/2013 0:00","1","2","26","260.02999999999997","1"
"2641923333","214","2202","104460040","3718","1208251","8","0","f","4/27/2013 0:00","1","2","3","11.970000000000001","1"
"2643270295","46","3203","106414464","13474","1197502","15","0","f","4/9/2013 0:00","1","0.75","1","7.4900000000000002","1"
"2646121998","285","3203","106414464","13474","1197502","33","0","f","3/25/2013 0:00","1","0.75","1","1.29","1"
"2647144085","96","2202","104460040","3718","1208251","27","2","t","4/25/2013 0:00","1","2","1","3.9900000000000002","3"
"2648701260","285","2119","108079383","6926","1208329","33","0","f","4/24/2013 0:00","1","1","1","5.1100000000000003","1"
"2651425595","85","2202","104460040","3718","1208251","22","0","f","4/23/2013 0:00","1","2","9","35.909999999999997","1"
"2653433351","285","2202","104460040","3718","1208251","33","0","f","4/26/2013 0:00","1","2","22","36.909999999999997","1"
"2654803944","42","2202","104460040","3718","1208251","20","0","f","4/25/2013 0:00","1","2","5","4.25","1"
"2656017980","42","5558","107120272","5072","1198275","20","0","f","3/25/2013 0:00","1","1.5","1","1.29","1"
"2657111383","96","6202","1087744888","64486","1208503","27","0","f","4/25/2013 0:00","1","1.5","5","23.949999999999999","1"
"2659385912","510","2202","104460040","3718","1208251","96","1","t","4/30/2013 0:00","1","2","5","11.949999999999999","2"
"2660953619","21","4401","105100050","13791","1199256","10","0","f","3/27/2013 0:00","1","2","2","2.5800000000000001","1"
"2662456803","21","3203","106414464","13474","1197502","10","0","f","4/3/2013 0:00","1","0.75","1","7.9900000000000002","1"
"2663850146","96","3203","106414464","13474","1197502","27","0","f","3/25/2013 0:00","1","0.75","1","15.18","1"
"2666858493","376","2119","108079383","6926","1208329","9","0","f","4/26/2013 0:00","1","1","2","3.2799999999999998","1"
"2668155130","46","2119","108079383","6926","1208329","15","0","f","4/27/2013 0:00","1","1","2","28.489999999999998","1"
"2671025976","215","3203","106414464","13474","1197502","34","0","f","4/21/2013 0:00","1","0.75","2","5.9800000000000004","1"
"2673480679","40","3203","106414464","13474","1197502","23","5","t","3/25/2013 0:00","1","0.75","4","13","6"
"2674897710","191","3203","106414464","13474","1197502","39","0","f","3/26/2013 0:00","1","0.75","1","3.9900000000000002","1"
"2677276717","40","4401","105100050","13791","1199258","23","0","f","3/17/2013 0:00","1","2","1","5.1500000000000004","1"
"2679200937","109","3203","106414464","13474","1197502","1","0","f","4/4/2013 0:00","1","0.75","1","6.7000000000000002","1"
"2619314897","96","3203","106414464","13474","1197502","27","0","f","3/26/2013 0:00","1","0.75","3","10.77","1"
"2621975855","77","2119","108079383","6926","1208329","37","0","f","4/23/2013 0:00","1","1","1","1.5","1"
"2625100773","21","4401","105100050","13791","1199258","10","0","f","3/17/2013 0:00","1","2","3","14.07","1"
"2626776691","98","1726","104460040","7668","1200581","8","0","f","4/2/2013 0:00","1","1.25","1","2.4900000000000002","1"
"2629773859","46","2202","104460040","3718","1208252","15","1","t","4/25/2013 0:00","1","3","5","34.950000000000003","2"
"2632293379","211","1726","104460040","7668","1200581","24","0","f","4/1/2013 0:00","1","1.25","17","56.43","1"
"2634552998","21","2202","104460040","3718","1208251","10","0","f","4/24/2013 0:00","1","2","4","29.960000000000001","1"
"2636684656","18","3203","106414464","13474","1197502","11","0","f","3/29/2013 0:00","1","0.75","8","37.119999999999997","1"
"2639463818","360","6202","1087744888","64486","1208501","37","1","t","4/25/2013 0:00","1","1.5","14","22.899999999999999","2"
"2640794696","46","3203","106414464","13474","1197502","15","0","f","3/27/2013 0:00","1","0.75","4","5.96","1"
"2642534889","285","2119","108079383","6926","1208329","33","2","t","4/24/2013 0:00","1","1","36","44.270000000000003","3"
"2643888437","377","9909","1089520383","28840","1203052","9","0","f","4/7/2013 0:00","1","1","19","100.70999999999999","1"
"2646600991","40","3203","106414464","13474","1197502","23","0","f","3/30/2013 0:00","1","0.75","2","6.79","1"
"2647536104","18","5619","107717272","102504","1204822","11","0","f","4/1/2013 0:00","1","1.5","1","2.4900000000000002","1"
"2649978072","40","2202","104460040","3718","1208251","23","0","f","4/24/2013 0:00","1","2","2","4.4800000000000004","1"
"2651596420","191","2202","104460040","3718","1208252","39","0","f","4/27/2013 0:00","1","3","11","11","1"
"2654164063","40","3203","106414464","13474","1197502","23","1","t","3/27/2013 0:00","1","0.75","7","15.01","2"
"2655057136","24","9909","1089520383","28840","1203052","9","0","f","4/7/2013 0:00","1","1","5","30.75","1"
"2656601014","40","3203","106414464","13474","1197502","23","0","f","3/28/2013 0:00","1","0.75","1","3.8900000000000001","1"
"2657418012","15","2202","104460040","3718","1208251","9","0","f","4/27/2013 0:00","1","2","1","6.9900000000000002","1"
"2659530200","70","9909","107127979","6732","1194044","34","0","f","3/15/2013 0:00","1","1","5","28.41","1"
"2660990619","101","3203","106414464","13474","1197502","20","0","f","3/28/2013 0:00","1","0.75","6","23.960000000000001","1"
"2662783904","360","6202","1087744888","64486","1208501","37","0","f","4/29/2013 0:00","1","1.5","2","20.98","1"
"2664468690","106","3203","106414464","13474","1197502","10","1","t","3/29/2013 0:00","1","0.75","5","33.229999999999997","2"
"2667321691","21","4401","105100050","13791","1199256","10","0","f","3/23/2013 0:00","1","2","1","2.4900000000000002","1"
"2668960184","42","2119","108079383","6926","1208329","20","0","f","4/23/2013 0:00","1","1","26","95.739999999999995","1"
"2671703358","285","1703","104460040","7668","1200579","33","0","f","3/30/2013 0:00","1","1.5","1","3.9900000000000002","1"
"2673659888","98","3203","106414464","13474","1197502","8","0","f","3/29/2013 0:00","1","0.75","3","35.57","1"
"2675860421","510","2202","104460040","3718","1208251","96","2","t","4/23/2013 0:00","1","2","7","22.93","3"
"2677414066","64","9909","107127979","6732","1194044","21","0","f","3/3/2013 0:00","1","1","10","225","1"
"2680140184","21","2119","108079383","6926","1208329","10","0","f","4/27/2013 0:00","1","1","4","8.7599999999999998","1"
"2620536839","21","5619","107717272","102504","1204821","10","0","f","4/3/2013 0:00","1","1.5","4","10.359999999999999","1"
